case_id,status,status_detail,scenario,solver_mode,root_index,is_selected,v1_hat,v2_hat,in_support,F1_v1_hat,F2_v2_hat,m_star,v1_star,v2_star,F1_v1_star,F2_v2_star,GT_rhs,GT_condition,loader_error_code,loader_error_detail,min1,max1,min2,max2,a1,a2,c1,c2,p
m1=2_m2=1_p=0.8_c1=13.8_c2=3.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.10436193,1.45168854,true,0.9402907952,0.03011256935,15.48333333,16.625,15,0.975,0.9333333333,0.03571428571,false,,,2,17,1,16,0.5,0.5,13.8,3.5,0.8
m1=2_m2=1_p=0.8_c1=13.8_c2=3.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.0853112,1.452207372,true,0.9390207469,0.03014715816,16.05416667,16.625,15.5,0.975,0.9666666667,0.01724137931,false,,,2,17,1,16,0.5,0.5,13.8,3.6,0.8
m1=2_m2=1_p=0.8_c1=13.9_c2=3.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.42688146,1.443082207,true,0.9617920972,0.02953881382,14.45,16.75,14,0.9833333333,0.8666666667,0.07692307692,false,,,2,17,1,16,0.5,0.5,13.9,3.3,0.8
m1=2_m2=1_p=0.8_c1=13.9_c2=3.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.4140819,1.443417505,true,0.960938793,0.02956116703,15.025,16.75,14.5,0.9833333333,0.9,0.05555555556,false,,,2,17,1,16,0.5,0.5,13.9,3.4,0.8
m1=2_m2=1_p=0.8_c1=13.9_c2=3.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.40128683,1.443753193,true,0.9600857886,0.02958354622,15.6,16.75,15,0.9833333333,0.9333333333,0.03571428571,false,,,2,17,1,16,0.5,0.5,13.9,3.5,0.8
m1=2_m2=1_p=0.8_c1=13.9_c2=3.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.38849626,1.444089271,true,0.9592330842,0.02960595142,16.175,16.75,15.5,0.9833333333,0.9666666667,0.01724137931,false,,,2,17,1,16,0.5,0.5,13.9,3.6,0.8
m1=2_m2=1_p=0.8_c1=14.0_c2=3.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.71273157,1.435723986,true,0.980848771,0.0290482657,14.55833333,16.875,14,0.9916666667,0.8666666667,0.07692307692,false,,,2,17,1,16,0.5,0.5,14.0,3.3,0.8
m1=2_m2=1_p=0.8_c1=14.0_c2=3.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.70629036,1.4358871,true,0.9804193571,0.02905913998,15.1375,16.875,14.5,0.9916666667,0.9,0.05555555556,false,,,2,17,1,16,0.5,0.5,14.0,3.4,0.8
m1=2_m2=1_p=0.8_c1=14.0_c2=3.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.69985024,1.436050308,true,0.9799900162,0.02907002055,15.71666667,16.875,15,0.9916666667,0.9333333333,0.03571428571,false,,,2,17,1,16,0.5,0.5,14.0,3.5,0.8
m1=2_m2=1_p=0.8_c1=14.0_c2=3.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.69341122,1.436213611,true,0.9795607483,0.02908090742,16.29583333,16.875,15.5,0.9916666667,0.9666666667,0.01724137931,false,,,2,17,1,16,0.5,0.5,14.0,3.6,0.8
m1=2_m2=1_p=0.9_c1=15.4_c2=1.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.31452042,1.446043052,true,0.9543013612,0.02973620344,12.00740741,16.55555556,12,0.9703703704,0.7333333333,0.1818181818,false,,,2,17,1,16,0.5,0.5,15.4,1.7,0.9
m1=2_m2=1_p=0.9_c1=15.4_c2=1.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.29177773,1.44664717,true,0.9527851823,0.02977647798,13.14444444,16.55555556,13,0.9703703704,0.8,0.125,false,,,2,17,1,16,0.5,0.5,15.4,1.8,0.9
m1=2_m2=1_p=0.9_c1=15.4_c2=1.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.26904938,1.447252544,true,0.9512699584,0.02981683629,14.28148148,16.55555556,14,0.9703703704,0.8666666667,0.07692307692,false,,,2,17,1,16,0.5,0.5,15.4,1.9,0.9
m1=2_m2=1_p=0.9_c1=15.4_c2=2.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.24633537,1.447859178,true,0.9497556916,0.02985727855,15.41851852,16.55555556,15,0.9703703704,0.9333333333,0.03571428571,false,,,2,17,1,16,0.5,0.5,15.4,2.0,0.9
m1=2_m2=1_p=0.9_c1=15.5_c2=1.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.48539547,1.441555807,true,0.9656930315,0.02943705378,12.08888889,16.66666667,12,0.9777777778,0.7333333333,0.1818181818,false,,,2,17,1,16,0.5,0.5,15.5,1.7,0.9
m1=2_m2=1_p=0.9_c1=15.5_c2=1.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.46828027,1.442001186,true,0.9645520177,0.02946674573,13.23333333,16.66666667,13,0.9777777778,0.8,0.125,false,,,2,17,1,16,0.5,0.5,15.5,1.8,0.9
m1=2_m2=1_p=0.9_c1=15.5_c2=1.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.451173,1.442447257,true,0.963411533,0.02949648382,14.37777778,16.66666667,14,0.9777777778,0.8666666667,0.07692307692,false,,,2,17,1,16,0.5,0.5,15.5,1.9,0.9
m1=2_m2=1_p=0.9_c1=15.5_c2=2.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.43407368,1.442894022,true,0.9622715784,0.02952626814,15.52222222,16.66666667,15,0.9777777778,0.9333333333,0.03571428571,false,,,2,17,1,16,0.5,0.5,15.5,2.0,0.9
m1=2_m2=1_p=0.9_c1=15.6_c2=1.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.65660488,1.437149427,true,0.9771069919,0.02914329517,12.17037037,16.77777778,12,0.9851851852,0.7333333333,0.1818181818,false,,,2,17,1,16,0.5,0.5,15.6,1.7,0.9
m1=2_m2=1_p=0.9_c1=15.6_c2=1.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.6451566,1.437441324,true,0.9763437734,0.02916275492,13.32222222,16.77777778,13,0.9851851852,0.8,0.125,false,,,2,17,1,16,0.5,0.5,15.6,1.8,0.9
m1=2_m2=1_p=0.9_c1=15.6_c2=1.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.6337118,1.437733521,true,0.9755807866,0.02918223476,14.47407407,16.77777778,14,0.9851851852,0.8666666667,0.07692307692,false,,,2,17,1,16,0.5,0.5,15.6,1.9,0.9
m1=2_m2=1_p=0.9_c1=15.6_c2=2.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.62227047,1.438026021,true,0.9748180317,0.02920173471,15.62592593,16.77777778,15,0.9851851852,0.9333333333,0.03571428571,false,,,2,17,1,16,0.5,0.5,15.6,2.0,0.9
m1=2_m2=1_p=0.9_c1=15.7_c2=1.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.82814191,1.43282194,true,0.9885427941,0.028854796,12.25185185,16.88888889,12,0.9925925926,0.7333333333,0.1818181818,false,,,2,17,1,16,0.5,0.5,15.7,1.7,0.9
m1=2_m2=1_p=0.9_c1=15.7_c2=1.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.82239903,1.432965433,true,0.9881599351,0.02886436222,13.41111111,16.88888889,13,0.9925925926,0.8,0.125,false,,,2,17,1,16,0.5,0.5,15.7,1.8,0.9
m1=2_m2=1_p=0.9_c1=15.7_c2=1.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.816657,1.433109,true,0.9877771331,0.02887393335,14.57037037,16.88888889,14,0.9925925926,0.8666666667,0.07692307692,false,,,2,17,1,16,0.5,0.5,15.7,1.9,0.9
m1=2_m2=1_p=0.9_c1=15.7_c2=2.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.81091582,1.433252641,true,0.9873943881,0.02888350941,15.72962963,16.88888889,15,0.9925925926,0.9333333333,0.03571428571,false,,,2,17,1,16,0.5,0.5,15.7,2.0,0.9
m1=3_m2=1_p=0.3_c1=5.5_c2=11.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,10.74028568,1.667242828,true,0.5160190451,0.04448285518,16.01269841,16.66666667,15.42857143,0.9111111111,0.9619047619,0.0198019802,false,,,3,18,1,16,0.5,0.5,5.5,11.3,0.3
m1=3_m2=1_p=0.3_c1=5.5_c2=11.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,10.6885943,1.670325494,true,0.5125729531,0.04468836628,16.17619048,16.66666667,15.57142857,0.9111111111,0.9714285714,0.01470588235,false,,,3,18,1,16,0.5,0.5,5.5,11.4,0.3
m1=3_m2=1_p=0.3_c1=5.5_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,10.63710255,1.673424705,true,0.5091401701,0.04489498033,16.33968254,16.66666667,15.71428571,0.9111111111,0.980952381,0.009708737864,false,,,3,18,1,16,0.5,0.5,5.5,11.5,0.3
m1=3_m2=1_p=0.3_c1=5.5_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,10.58581088,1.676540497,true,0.5057207255,0.04510269978,16.5031746,16.66666667,15.85714286,0.9111111111,0.9904761905,0.004807692308,false,,,3,18,1,16,0.5,0.5,5.5,11.6,0.3
m1=3_m2=1_p=0.3_c1=5.6_c2=11.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,12.34895479,1.583705065,true,0.623263653,0.03891367103,16.33333333,17,15.42857143,0.9333333333,0.9619047619,0.0198019802,false,,,3,18,1,16,0.5,0.5,5.6,11.3,0.3
m1=3_m2=1_p=0.3_c1=5.6_c2=11.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,12.30602832,1.585661675,true,0.6204018883,0.03904411167,16.5,17,15.57142857,0.9333333333,0.9714285714,0.01470588235,false,,,3,18,1,16,0.5,0.5,5.6,11.4,0.3
m1=3_m2=1_p=0.3_c1=5.6_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,12.26320431,1.587626729,true,0.6175469541,0.03917511526,16.66666667,17,15.71428571,0.9333333333,0.980952381,0.009708737864,false,,,3,18,1,16,0.5,0.5,5.6,11.5,0.3
m1=3_m2=1_p=0.3_c1=5.6_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,12.22048305,1.589600251,true,0.6146988698,0.03930668341,16.83333333,17,15.85714286,0.9333333333,0.9904761905,0.004807692308,false,,,3,18,1,16,0.5,0.5,5.6,11.6,0.3
m1=3_m2=1_p=0.3_c1=5.7_c2=11.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.10809489,1.513413971,true,0.7405396591,0.03422759805,16.65396825,17.33333333,15.42857143,0.9555555556,0.9619047619,0.0198019802,false,,,3,18,1,16,0.5,0.5,5.7,11.3,0.3
m1=3_m2=1_p=0.3_c1=5.7_c2=11.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.0770082,1.514508869,true,0.7384672133,0.03430059126,16.82380952,17.33333333,15.57142857,0.9555555556,0.9714285714,0.01470588235,false,,,3,18,1,16,0.5,0.5,5.7,11.4,0.3
m1=3_m2=1_p=0.3_c1=5.7_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.04596137,1.515607034,true,0.7363974247,0.03437380227,16.99365079,17.33333333,15.71428571,0.9555555556,0.980952381,0.009708737864,false,,,3,18,1,16,0.5,0.5,5.7,11.5,0.3
m1=3_m2=1_p=0.3_c1=5.7_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.0149545,1.516708475,true,0.7343303001,0.03444723164,17.16349206,17.33333333,15.85714286,0.9555555556,0.9904761905,0.004807692308,false,,,3,18,1,16,0.5,0.5,5.7,11.6,0.3
m1=3_m2=1_p=0.3_c1=5.8_c2=11.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.99849008,1.454587054,true,0.8665660055,0.03030580359,16.97460317,17.66666667,15.42857143,0.9777777778,0.9619047619,0.0198019802,false,,,3,18,1,16,0.5,0.5,5.8,11.3,0.3
m1=3_m2=1_p=0.3_c1=5.8_c2=11.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.9818856,1.455045022,true,0.8654590403,0.03033633481,17.14761905,17.66666667,15.57142857,0.9777777778,0.9714285714,0.01470588235,false,,,3,18,1,16,0.5,0.5,5.8,11.4,0.3
m1=3_m2=1_p=0.3_c1=5.8_c2=11.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.96528959,1.45550368,true,0.8643526391,0.030366912,17.32063492,17.66666667,15.71428571,0.9777777778,0.980952381,0.009708737864,false,,,3,18,1,16,0.5,0.5,5.8,11.5,0.3
m1=3_m2=1_p=0.3_c1=5.8_c2=11.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.94870204,1.455963029,true,0.8632468027,0.03039753524,17.49365079,17.66666667,15.85714286,0.9777777778,0.9904761905,0.004807692308,false,,,3,18,1,16,0.5,0.5,5.8,11.6,0.3
m1=3_m2=1_p=0.4_c1=7.3_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,12.98021129,1.556371101,true,0.6653474192,0.03709140675,16.22222222,17,15.33333333,0.9333333333,0.9555555556,0.02325581395,false,,,3,18,1,16,0.5,0.5,7.3,9.7,0.4
m1=3_m2=1_p=0.4_c1=7.3_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,12.93575728,1.55821193,true,0.662383819,0.03721412864,16.41666667,17,15.5,0.9333333333,0.9666666667,0.01724137931,false,,,3,18,1,16,0.5,0.5,7.3,9.8,0.4
m1=3_m2=1_p=0.4_c1=7.3_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,12.89140129,1.560060881,true,0.6594267528,0.03733739204,16.61111111,17,15.66666667,0.9333333333,0.9777777778,0.01136363636,false,,,3,18,1,16,0.5,0.5,7.3,9.9,0.4
m1=3_m2=1_p=0.4_c1=7.3_c2=10.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,12.84714363,1.561917981,true,0.6564762423,0.03746119872,16.80555556,17,15.83333333,0.9333333333,0.9888888889,0.005617977528,false,,,3,18,1,16,0.5,0.5,7.3,10.0,0.4
m1=3_m2=1_p=0.4_c1=7.4_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.15815029,1.511660738,true,0.7438766861,0.03411071589,16.46111111,17.25,15.33333333,0.95,0.9555555556,0.02325581395,false,,,3,18,1,16,0.5,0.5,7.4,9.7,0.4
m1=3_m2=1_p=0.4_c1=7.4_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.12305138,1.51288885,true,0.7415367584,0.03419258998,16.65833333,17.25,15.5,0.95,0.9666666667,0.01724137931,false,,,3,18,1,16,0.5,0.5,7.4,9.8,0.4
m1=3_m2=1_p=0.4_c1=7.4_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.08800269,1.514121101,true,0.7392001793,0.03427474005,16.85555556,17.25,15.66666667,0.95,0.9777777778,0.01136363636,false,,,3,18,1,16,0.5,0.5,7.4,9.9,0.4
m1=3_m2=1_p=0.4_c1=7.4_c2=10.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.05300437,1.515357503,true,0.7368669582,0.03435716689,17.05277778,17.25,15.83333333,0.95,0.9888888889,0.005617977528,false,,,3,18,1,16,0.5,0.5,7.4,10.0,0.4
m1=3_m2=1_p=0.4_c1=7.5_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.39122722,1.471958515,true,0.8260818145,0.031463901,16.7,17.5,15.33333333,0.9666666667,0.9555555556,0.02325581395,false,,,3,18,1,16,0.5,0.5,7.5,9.7,0.4
m1=3_m2=1_p=0.4_c1=7.5_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.36676939,1.472686015,true,0.8244512926,0.03151240103,16.9,17.5,15.5,0.9666666667,0.9666666667,0.01724137931,false,,,3,18,1,16,0.5,0.5,7.5,9.8,0.4
m1=3_m2=1_p=0.4_c1=7.5_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.34233164,1.473415162,true,0.8228221095,0.0315610108,17.1,17.5,15.66666667,0.9666666667,0.9777777778,0.01136363636,false,,,3,18,1,16,0.5,0.5,7.5,9.9,0.4
m1=3_m2=1_p=0.4_c1=7.5_c2=10.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.31791402,1.474145958,true,0.8211942682,0.03160973054,17.3,17.5,15.83333333,0.9666666667,0.9888888889,0.005617977528,false,,,3,18,1,16,0.5,0.5,7.5,10.0,0.4
m1=3_m2=1_p=0.4_c1=7.6_c2=9.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.6736963,1.436714372,true,0.9115797534,0.02911429149,16.93888889,17.75,15.33333333,0.9833333333,0.9555555556,0.02325581395,false,,,3,18,1,16,0.5,0.5,7.6,9.7,0.4
m1=3_m2=1_p=0.4_c1=7.6_c2=9.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.66099463,1.437037606,true,0.9107329752,0.02913584037,17.14166667,17.75,15.5,0.9833333333,0.9666666667,0.01724137931,false,,,3,18,1,16,0.5,0.5,7.6,9.8,0.4
m1=3_m2=1_p=0.4_c1=7.6_c2=9.9,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.64829743,1.437361203,true,0.9098864952,0.02915741356,17.34444444,17.75,15.66666667,0.9833333333,0.9777777778,0.01136363636,false,,,3,18,1,16,0.5,0.5,7.6,9.9,0.4
m1=3_m2=1_p=0.4_c1=7.6_c2=10.0,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.63560471,1.437685166,true,0.9090403139,0.0291790111,17.54722222,17.75,15.83333333,0.9833333333,0.9888888889,0.005617977528,false,,,3,18,1,16,0.5,0.5,7.6,10.0,0.4
m1=3_m2=1_p=0.5_c1=9.1_c2=8.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.46199283,1.501270124,true,0.7641328553,0.03341800826,16.256,17.2,15.2,0.9466666667,0.9466666667,0.02816901408,false,,,3,18,1,16,0.5,0.5,9.1,8.1,0.5
m1=3_m2=1_p=0.5_c1=9.1_c2=8.2,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.42404117,1.502544848,true,0.7616027444,0.03350298987,16.492,17.2,15.4,0.9466666667,0.96,0.02083333333,false,,,3,18,1,16,0.5,0.5,9.1,8.2,0.5
m1=3_m2=1_p=0.5_c1=9.1_c2=8.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.38614519,1.503824187,true,0.7590763461,0.03358827914,16.728,17.2,15.6,0.9466666667,0.9733333333,0.01369863014,false,,,3,18,1,16,0.5,0.5,9.1,8.3,0.5
m1=3_m2=1_p=0.5_c1=9.1_c2=8.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,14.34830508,1.505108156,true,0.7565536722,0.03367387707,16.964,17.2,15.8,0.9466666667,0.9866666667,0.006756756757,false,,,3,18,1,16,0.5,0.5,9.1,8.4,0.5
m1=3_m2=1_p=0.5_c1=9.2_c2=8.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.3142895,1.474254629,true,0.8209526333,0.03161697527,16.44533333,17.4,15.2,0.96,0.9466666667,0.02816901408,false,,,3,18,1,16,0.5,0.5,9.2,8.1,0.5
m1=3_m2=1_p=0.5_c1=9.2_c2=8.2,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.28497564,1.475135355,true,0.8189983759,0.03167569032,16.684,17.4,15.4,0.96,0.96,0.02083333333,false,,,3,18,1,16,0.5,0.5,9.2,8.2,0.5
m1=3_m2=1_p=0.5_c1=9.2_c2=8.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.25569087,1.476018479,true,0.8170460583,0.03173456524,16.92266667,17.4,15.6,0.96,0.9733333333,0.01369863014,false,,,3,18,1,16,0.5,0.5,9.2,8.3,0.5
m1=3_m2=1_p=0.5_c1=9.2_c2=8.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.22643528,1.476904007,true,0.8150956855,0.03179360046,17.16133333,17.4,15.8,0.96,0.9866666667,0.006756756757,false,,,3,18,1,16,0.5,0.5,9.2,8.4,0.5
m1=3_m2=1_p=0.5_c1=9.3_c2=8.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.1892408,1.449391323,true,0.8792827203,0.02995942151,16.63466667,17.6,15.2,0.9733333333,0.9466666667,0.02816901408,false,,,3,18,1,16,0.5,0.5,9.3,8.1,0.5
m1=3_m2=1_p=0.5_c1=9.3_c2=8.2,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.16917416,1.449932308,true,0.8779449438,0.0299954872,16.876,17.6,15.4,0.9733333333,0.96,0.02083333333,false,,,3,18,1,16,0.5,0.5,9.3,8.2,0.5
m1=3_m2=1_p=0.5_c1=9.3_c2=8.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.14911947,1.450474274,true,0.8766079648,0.03003161824,17.11733333,17.6,15.6,0.9733333333,0.9733333333,0.01369863014,false,,,3,18,1,16,0.5,0.5,9.3,8.3,0.5
m1=3_m2=1_p=0.5_c1=9.3_c2=8.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.12907677,1.451017221,true,0.8752717846,0.03006781477,17.35866667,17.6,15.8,0.9733333333,0.9866666667,0.006756756757,false,,,3,18,1,16,0.5,0.5,9.3,8.4,0.5
m1=3_m2=1_p=0.5_c1=9.4_c2=8.1,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.08505004,1.426498644,true,0.9390033358,0.02843324295,16.824,17.8,15.2,0.9866666667,0.9466666667,0.02816901408,false,,,3,18,1,16,0.5,0.5,9.4,8.1,0.5
m1=3_m2=1_p=0.5_c1=9.4_c2=8.2,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.07477532,1.426747988,true,0.9383183544,0.02844986585,17.068,17.8,15.4,0.9866666667,0.96,0.02083333333,false,,,3,18,1,16,0.5,0.5,9.4,8.2,0.5
m1=3_m2=1_p=0.5_c1=9.4_c2=8.3,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.06450335,1.426997556,true,0.9376335568,0.02846650372,17.312,17.8,15.6,0.9866666667,0.9733333333,0.01369863014,false,,,3,18,1,16,0.5,0.5,9.4,8.3,0.5
m1=3_m2=1_p=0.5_c1=9.4_c2=8.4,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,17.05423415,1.427247349,true,0.9369489431,0.02848315659,17.556,17.8,15.8,0.9866666667,0.9866666667,0.006756756757,false,,,3,18,1,16,0.5,0.5,9.4,8.4,0.5
m1=3_m2=1_p=0.6_c1=10.9_c2=6.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.50051307,1.468734969,true,0.8333675381,0.03124899794,16.14444444,17.33333333,15,0.9555555556,0.9333333333,0.03571428571,false,,,3,18,1,16,0.5,0.5,10.9,6.5,0.6
m1=3_m2=1_p=0.6_c1=10.9_c2=6.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.46769384,1.469698384,true,0.8311795893,0.03131322563,16.44166667,17.33333333,15.25,0.9555555556,0.95,0.02631578947,false,,,3,18,1,16,0.5,0.5,10.9,6.6,0.6
m1=3_m2=1_p=0.6_c1=10.9_c2=6.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.43490991,1.470664726,true,0.828993994,0.03137764837,16.73888889,17.33333333,15.5,0.9555555556,0.9666666667,0.01724137931,false,,,3,18,1,16,0.5,0.5,10.9,6.7,0.6
m1=3_m2=1_p=0.6_c1=10.9_c2=6.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,15.40216139,1.471634001,true,0.8268107593,0.03144226673,17.03611111,17.33333333,15.75,0.9555555556,0.9833333333,0.008474576271,false,,,3,18,1,16,0.5,0.5,10.9,6.8,0.6
m1=3_m2=1_p=0.6_c1=11.0_c2=6.5,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.1114744,1.451495143,true,0.8740982931,0.03009967617,16.3,17.5,15,0.9666666667,0.9333333333,0.03571428571,false,,,3,18,1,16,0.5,0.5,11.0,6.5,0.6
m1=3_m2=1_p=0.6_c1=11.0_c2=6.6,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.08641699,1.452177225,true,0.8724277994,0.0301451483,16.6,17.5,15.25,0.9666666667,0.95,0.02631578947,false,,,3,18,1,16,0.5,0.5,11.0,6.6,0.6
m1=3_m2=1_p=0.6_c1=11.0_c2=6.7,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.06137839,1.452860856,true,0.8707585594,0.03019072376,16.9,17.5,15.5,0.9666666667,0.9666666667,0.01724137931,false,,,3,18,1,16,0.5,0.5,11.0,6.7,0.6
m1=3_m2=1_p=0.6_c1=11.0_c2=6.8,solver_has_valid_solution,bluffing_single_valid_root,bluffing,research,0,true,16.03635864,1.453546041,true,0.8690905758,0.03023640276,17.2,17.5,15.75,0.9666666667,0.9833333333,0.008474576271,false,,,3,18,1,16,0.5,0.5,11.0,6.8,0.6
